emotion,wav_mean,melspectrogram,mfcc,Spectral_contrast,Tonnetz,contrast,stft,tonnetz,spectral_contrast
happy,0.030432263389229774,0.30718180537223816,-8.53179931640625,0.0,0.0,0.0,(1.342156785710813e-08-9.279092978431436e-07j),-0.06047705098112976,101.71405230477532
neutral,0.008737103082239628,0.027109934017062187,-9.091894149780273,0.0,0.0,0.0,(1.8335342247155495e-05+4.8624183364154305e-06j),-0.026385652325240743,96.49023992175243
sad,0.007870140485465527,0.019302252680063248,-9.327188491821289,0.0,0.0,0.0,(-2.8987960831727833e-05+2.524926230762503e-06j),-0.004755204117187238,95.25647188761475
angry,0.07557650655508041,1.779794454574585,-7.068929195404053,0.0,0.0,0.0,(7.085940887918696e-05-3.6335848562885076e-05j),-0.02018445373587693,104.22492423885717
disgust,0.01115863025188446,0.047467149794101715,-8.700181007385254,0.0,0.0,0.0,(-2.7256472094450146e-05+7.434677939954781e-08j),-0.021570133418197187,97.40590059303078
fear,0.04707060381770134,1.0003678798675537,-8.346580505371094,0.0,0.0,0.0,(1.090665227820864e-05+4.506251571001485e-06j),-0.016906487302325624,101.22996160640888
happy,0.028069479390978813,0.24166323244571686,-8.003201484680176,0.0,0.0,0.0,(-5.479102037497796e-05+6.14460475389933e-07j),-0.028613553117025414,101.03836631414104
neutral,0.011322866193950176,0.06307025998830795,-8.151510238647461,0.0,0.0,0.0,(7.452339104929706e-06-2.427726940368302e-06j),-0.011200812379664865,97.149209893149
sad,0.011945920065045357,0.05504452437162399,-8.8239107131958,0.0,0.0,0.0,(-3.956903674406931e-05-5.408913693827344e-06j),0.011923841814408849,97.7575955380195
angry,0.15407061576843262,6.025177001953125,-5.4735541343688965,0.0,0.0,0.0,(-0.00010538034985074773+1.1861428902193438e-05j),-0.00759591558101683,106.25199593063466
angry,0.02501450851559639,0.1816437840461731,-7.690467834472656,0.0,0.0,0.0,(2.395297087787185e-05-7.409849331452278e-06j),-0.04931758190902469,101.50824773726688
angry,0.06140434741973877,1.3668148517608643,-7.259509086608887,0.0,0.0,0.0,(5.4738589824410155e-05+1.4374560123542324e-05j),-0.03326968642606192,103.5824882140926
disgust,0.007255956996232271,0.02355312556028366,-9.211019515991211,0.0,0.0,0.0,(1.2170322406745981e-05+6.770777872588951e-06j),-0.015580824058727405,94.46923345631161
disgust,0.010287318378686905,0.03761487826704979,-8.310808181762695,0.0,0.0,0.0,(-1.866809543571435e-05+4.450766937225126e-06j),-0.02226782519507163,97.1138490693534
disgust,0.016342289745807648,0.09788854420185089,-7.9451398849487305,0.0,0.0,0.0,(-4.185490615782328e-05+1.0355225640523713e-05j),-0.018767892224496915,99.30961560844362
fear,0.07106627523899078,2.212651252746582,-7.603141784667969,0.0,0.0,0.0,(3.323788769193925e-05-1.708343120299105e-06j),-0.01256980230399686,101.4102781470718
fear,0.00996315199881792,0.03668379783630371,-9.032995223999023,0.0,0.0,0.0,(-4.993840320821619e-06-1.058561792888213e-06j),-0.007219987759648549,96.10003377088084
fear,0.014548205770552158,0.12027482688426971,-8.510238647460938,0.0,0.0,0.0,(-3.476382335065864e-05+8.216545211325865e-06j),-0.012821804209049348,97.48639082030068
happy,0.04597320407629013,0.7807034254074097,-7.961016654968262,0.0,0.0,0.0,(1.5146396435739007e-05-1.087527834897628e-05j),-0.032267229181946216,98.85207326630675
happy,0.01186109334230423,0.053156208246946335,-8.1942138671875,0.0,0.0,0.0,(-1.1905534847755916e-05+4.58526483271271e-06j),-0.011267839358629406,97.12328908835833
happy,0.009636860340833664,0.03759778290987015,-8.607087135314941,0.0,0.0,0.0,(-2.0499724996625446e-05+1.0154592018807307e-05j),-0.023142078714650086,96.93045950297832
neutral,0.019266849383711815,0.15469957888126373,-8.553874969482422,0.0,0.0,0.0,(-2.8753484002663754e-05+2.181387344535324e-06j),-0.004620441940316594,98.34958500617351
sad,0.006009360309690237,0.015040974132716656,-9.608450889587402,0.0,0.0,0.0,(-2.0082422906853026e-06-2.0335783119662665e-06j),-0.01579098560893318,92.98161494218304
sad,0.005309097468852997,0.009961651638150215,-9.553509712219238,0.0,0.0,0.0,(-2.7654230052576168e-06+4.329055627749767e-06j),0.0023899402990624065,93.71129371180949
sad,0.006912834011018276,0.015235180035233498,-10.004335403442383,0.0,0.0,0.0,(5.188634986552643e-06-2.189608039770974e-06j),-0.002762570416711782,94.41200800243072
angry,0.04916370287537575,0.8524845838546753,-7.082525730133057,0.0,0.0,0.0,(1.7084201317629777e-05+6.908340424160997e-07j),-0.024494262858678617,102.13385108676569
disgust,0.009575475007295609,0.034159105271101,-9.254273414611816,0.0,0.0,0.0,(-2.5764331439859234e-05-1.9859778603859013e-06j),0.0008352608512804841,95.8156352162868
fear,0.01476344745606184,0.09940098226070404,-8.831798553466797,0.0,0.0,0.0,(-8.104243534035049e-07+1.1766970601456705e-05j),0.0024599668403054056,96.28140613098807
happy,0.017436418682336807,0.10474047809839249,-8.381747245788574,0.0,0.0,0.0,(2.4850040063029155e-05+1.0540209132159362e-06j),-0.001017949888137008,98.91087787791211
neutral,0.031107140704989433,0.2903006970882416,-7.874214172363281,0.0,0.0,0.0,(5.250832600722788e-06+3.970991201640572e-06j),-0.033058372081148216,101.34379782866006
sad,0.011581114493310452,0.061202917248010635,-8.815933227539062,0.0,0.0,0.0,(-1.3159732588974293e-05-4.2164570004388224e-06j),-0.03390828219304488,95.38934450592126
angry,0.04276352375745773,0.7804020047187805,-7.619721412658691,0.0,0.0,0.0,(-2.8583099265233614e-05-2.26221732191334e-06j),-0.028955897219244197,101.75735976350748
disgust,0.006967108231037855,0.016083531081676483,-9.027656555175781,0.0,0.0,0.0,(1.8273324187134676e-08+2.275776068927371e-06j),-0.03400094317657918,95.25557208974108
fear,0.03438379988074303,0.40138113498687744,-7.486445426940918,0.0,0.0,0.0,(-8.73302633408457e-06-9.309233973908704e-06j),-0.0009188350084524047,102.14632286418805
happy,0.012728268280625343,0.05669127404689789,-8.102127075195312,0.0,0.0,0.0,(2.2188585717231035e-05+5.8684822761279065e-06j),-0.014196242495753152,98.6283177132995
neutral,0.012983842752873898,0.05453748255968094,-8.627469062805176,0.0,0.0,0.0,(-2.2755008103558794e-05+1.6606422832410317e-06j),0.017568556227777934,98.93087731019526
sad,0.0063857524655759335,0.013483678922057152,-9.423442840576172,0.0,0.0,0.0,(-1.8097080101142637e-06-6.091750037739985e-08j),0.0005428149483801007,95.67472321396566
angry,0.03224653750658035,0.35137251019477844,-7.1957688331604,0.0,0.0,0.0,(-3.3145352063002065e-05-2.2781810912420042e-05j),-0.02987450089563406,101.05472836836076
disgust,0.007629217579960823,0.015777969732880592,-9.04509162902832,0.0,0.0,0.0,(-5.551823960558977e-06+1.6565484202146763e-06j),0.00450500057785977,96.33430425717354
fear,0.023975182324647903,0.2160668671131134,-8.045562744140625,0.0,0.0,0.0,(-4.073654054081999e-05-8.610267059339094e-07j),0.0023051760232525582,99.54420279904234
happy,0.04904423654079437,0.8666425943374634,-7.3031463623046875,0.0,0.0,0.0,(4.442045246833004e-05+7.4783997661143076e-06j),0.033510642587322885,102.7909757810322
neutral,0.02290404587984085,0.19073796272277832,-8.032849311828613,0.0,0.0,0.0,(-2.3786426027072594e-05-8.644808076496702e-06j),-0.013412495673613896,99.48402455794334
sad,0.009938658215105534,0.03313920274376869,-8.973505973815918,0.0,0.0,0.0,(-1.181639436254045e-05+1.902242615869909e-06j),-0.014369740267923849,96.43378959671382
angry,0.04949326440691948,0.8711656928062439,-7.668867588043213,0.0,0.0,0.0,(-6.758119707228616e-05-2.4113123799907044e-05j),-0.0512058919938272,101.45249635630375
disgust,0.007247159723192453,0.017773427069187164,-9.193343162536621,0.0,0.0,0.0,(-7.740003638900816e-06+8.031773290895217e-07j),0.004065122044794529,95.83791413360424
fear,0.042817648500204086,0.5966023206710815,-8.243873596191406,0.0,0.0,0.0,(-3.957112130592577e-05-9.957276233762968e-06j),0.03419253897615929,101.4834090129096
happy,0.014686857350170612,0.0693192183971405,-8.018308639526367,0.0,0.0,0.0,(-7.382541298284195e-06-7.681092597522365e-07j),-0.003414389579935279,98.84298785064344
neutral,0.02973715215921402,0.29860588908195496,-7.7315993309021,0.0,0.0,0.0,(-6.152447895146906e-05+4.5361952061284683e-07j),0.011850615572634983,100.60667629895711
sad,0.01465181726962328,0.068828284740448,-8.60273551940918,0.0,0.0,0.0,(-3.281985118519515e-05+1.928045776367071e-06j),-0.012771297051777939,98.1074891967296
angry,0.036594245582818985,0.5332760810852051,-7.451859474182129,0.0,0.0,0.0,(-4.818427987629548e-05+7.528298738179728e-06j),-0.010471747096707604,100.99212593713185
disgust,0.006541036069393158,0.014268230646848679,-9.287070274353027,0.0,0.0,0.0,(-1.0560947885096539e-05-1.7375718925904948e-06j),-0.027325547707322383,95.10068605212395
fear,0.01653594709932804,0.0939590334892273,-8.409628868103027,0.0,0.0,0.0,(-3.578610994736664e-05-4.7832013478910085e-06j),0.0019174744756175997,98.3159806820544
happy,0.010579470545053482,0.0420256108045578,-8.597493171691895,0.0,0.0,0.0,(-1.5206887837848626e-05+1.5480035244763712e-06j),-0.010075422746839422,96.84659307989101
neutral,0.021816309541463852,0.21917328238487244,-8.490799903869629,0.0,0.0,0.0,(-2.8417823614290683e-06-1.2287654271858628e-06j),-0.02864288653423265,99.25419930946767
sad,0.011010830290615559,0.04137487709522247,-8.476085662841797,0.0,0.0,0.0,(-2.4783445041975938e-05+3.605114670790499e-06j),-0.010131991532801577,97.23660994043142
angry,0.04162129759788513,0.5714313387870789,-8.133211135864258,0.0,0.0,0.0,(-2.109850902343169e-05+4.464915946300607e-06j),-0.027144059662840225,101.6991432772548
disgust,0.014326946809887886,0.08060947805643082,-9.034123420715332,0.0,0.0,0.0,(-1.462567706767004e-05+2.210795173596125e-06j),0.009920551718607238,97.33504844716687
fear,0.03655194863677025,0.4569401144981384,-7.7471113204956055,0.0,0.0,0.0,(2.492507701390423e-05+1.4430101145990193e-05j),0.019041311695355705,100.87655577414863
happy,0.019613411277532578,0.13460399210453033,-8.152618408203125,0.0,0.0,0.0,(-3.2276500405714614e-06-1.097709727559959e-07j),-0.0013365285253567059,99.00476076841286
neutral,0.020160097628831863,0.14597183465957642,-8.99073600769043,0.0,0.0,0.0,(-1.0124926120624878e-05+1.262525017864391e-07j),0.020515051525022133,98.87583074210329
sad,0.011238821782171726,0.047310661524534225,-9.075486183166504,0.0,0.0,0.0,(-6.167971605464118e-06+3.1568563372275094e-06j),-0.020729840309832166,96.7389167464374
angry,0.04063660278916359,0.5663885474205017,-7.840162754058838,0.0,0.0,0.0,(-2.288676341777318e-06-1.7998743260250194e-06j),-0.0063600974851664846,101.59739643477887
disgust,0.012022598646581173,0.05178588256239891,-8.51956844329834,0.0,0.0,0.0,(-3.232941890018992e-05+1.2704016398856766e-06j),-0.01421210343638242,97.60488000194108
fear,0.024314193055033684,0.23361113667488098,-8.14161205291748,0.0,0.0,0.0,(-5.8436929975869134e-05-6.658760412392439e-06j),-0.011617493512134045,100.1502897751215
happy,0.02846921980381012,0.27099916338920593,-7.731802940368652,0.0,0.0,0.0,(7.568806267954642e-06-3.9393827933054126e-07j),-0.04925192888803966,101.76505443581566
neutral,0.02401367388665676,0.18616801500320435,-7.833881378173828,0.0,0.0,0.0,(-9.733536899148021e-06-5.138840606377926e-06j),-0.006429708959455782,100.50442202512001
sad,0.017317764461040497,0.12171240150928497,-8.518362045288086,0.0,0.0,0.0,(-1.6159519873326644e-05-2.2687438558932627e-06j),-0.003128384960543957,97.60185277320122
angry,0.04342527315020561,0.7595490217208862,-7.891695499420166,0.0,0.0,0.0,(-1.769490154401865e-05-3.1532838420389453e-06j),0.0028736753913069205,100.69353529935702
disgust,0.00796646997332573,0.022213559597730637,-9.021002769470215,0.0,0.0,0.0,(-7.833329618733842e-06-3.3627916309342254e-06j),0.010183328874400247,95.9918898345445
fear,0.05070136860013008,0.8083155155181885,-7.669045925140381,0.0,0.0,0.0,(-2.394627153989859e-05+2.683185016394418e-07j),-0.01718922437514756,103.16321350953046
happy,0.0139949144795537,0.05904555320739746,-8.448875427246094,0.0,0.0,0.0,(-5.236738161329413e-06+3.482791044007172e-06j),-0.017336874923699442,98.2445701672686
neutral,0.012423653155565262,0.05693097785115242,-8.40880012512207,0.0,0.0,0.0,(-2.5091047064051963e-05+4.6133795876812655e-06j),-0.022083202562356036,97.71014957771241
sad,0.00460232375189662,0.006943956948816776,-9.846174240112305,0.0,0.0,0.0,(-1.2869720194430556e-05+4.371939894554089e-07j),0.01153199015135807,93.45039787460671
angry,0.067672960460186,0.7418256402015686,-6.804006099700928,0.0,0.0,0.0,(5.147904812474735e-05+1.2081148952347576e-06j),0.030366517036112994,100.37793175689323
disgust,0.005196063779294491,0.006201641168445349,-9.806488990783691,0.0,0.0,0.0,(-1.176451587525662e-05-6.3548482103215065e-06j),-0.01484542319359975,92.10846349219824
fear,0.05384550243616104,0.5349431037902832,-6.935391426086426,0.0,0.0,0.0,(-9.532148396829143e-05-7.050676487097007e-08j),0.015932540416301638,103.05549480169245
happy,0.014299063012003899,0.07194657623767853,-8.618134498596191,0.0,0.0,0.0,(-3.37792735081166e-05-7.927930028017727e-07j),-0.0029647277656257016,98.20856711036427
neutral,0.022807767614722252,0.13943088054656982,-7.973057746887207,0.0,0.0,0.0,(-3.214902972104028e-05+9.930742635333445e-06j),-0.009047457392407343,99.5751622121887
sad,0.012482390739023685,0.037597157061100006,-8.74565315246582,0.0,0.0,0.0,(-7.057338279992109e-06-3.744730975085986e-06j),-0.0062329527867522605,97.44478258507324
angry,0.07264742255210876,2.436976432800293,-7.158311367034912,0.0,0.0,0.0,(6.54380983178271e-06-1.4607179537051707e-06j),-0.026655468364703463,102.87363773489226
disgust,0.009365865029394627,0.03598424419760704,-9.559948921203613,0.0,0.0,0.0,(-3.0655020964331925e-05+8.008596523723099e-07j),0.002048210638483395,95.29604270121999
fear,0.022604621946811676,0.20854496955871582,-7.913779258728027,0.0,0.0,0.0,(1.791926842997782e-05-1.4005135199113283e-05j),-0.02079806588570859,100.01121659020662
happy,0.04247963801026344,0.6065120100975037,-7.6070380210876465,0.0,0.0,0.0,(-2.7771333407144994e-05-1.9900685401808005e-06j),-0.01847915595309172,102.98249788587175
neutral,0.028713421896100044,0.2518971562385559,-7.502532958984375,0.0,0.0,0.0,(3.654283136711456e-05-7.838285455363803e-06j),-0.038653967885051516,101.86855224657936
sad,0.014901096932590008,0.08321382105350494,-8.66907024383545,0.0,0.0,0.0,(-1.6210419673257093e-08-8.952235930337338e-07j),0.00012323799078431744,98.28221406286309
angry,0.02959364652633667,0.34639692306518555,-8.133400917053223,0.0,0.0,0.0,(-3.576117887860164e-05-8.582277587265708e-06j),0.012664302209550669,100.69370543314155
disgust,0.006609099451452494,0.014581603929400444,-8.708388328552246,0.0,0.0,0.0,(-3.532310438458808e-05+4.7246494716546295e-08j),-0.003974071605252865,95.62271375359728
fear,0.009184147231280804,0.029819268733263016,-8.946310043334961,0.0,0.0,0.0,(-1.5872918083914556e-05-3.6956721487513278e-06j),-0.013574700374724578,97.49909754347634
happy,0.038122184574604034,0.5392894744873047,-8.147422790527344,0.0,0.0,0.0,(-6.2959097704151645e-06-3.6570099837263115e-06j),-0.020970891778477815,101.30746201604272
neutral,0.0073064290918409824,0.0192941352725029,-9.170002937316895,0.0,0.0,0.0,(-1.2340067769400775e-05+3.416950448809075e-06j),-0.002883021984685185,95.7479636822137
sad,0.009808382019400597,0.03693830221891403,-9.50056266784668,0.0,0.0,0.0,(-3.111657133558765e-05+2.405226496193791e-06j),0.00773061680046028,96.60069658402847
angry,0.09813642501831055,2.4732728004455566,-6.836278438568115,0.0,0.0,0.0,(8.456746400042903e-06+5.6864046200644225e-06j),-0.013782205700808445,105.9288409369369
angry,0.008678111247718334,0.02669738605618477,-9.610197067260742,0.0,0.0,0.0,(1.9165252524544485e-05-2.8453025606722804e-06j),-0.018901240289153746,95.89678660639137
angry,0.021158717572689056,0.2621370255947113,-8.150513648986816,0.0,0.0,0.0,(-2.7287404009257443e-05+4.496410383580951e-06j),-0.035444597536231186,99.6021260992682
disgust,0.010893721133470535,0.040165964514017105,-8.340097427368164,0.0,0.0,0.0,(-5.8228430134477094e-05+1.2253993872946012e-06j),-0.003934099898556076,97.79376501678836
disgust,0.006695220246911049,0.014773664996027946,-9.148427963256836,0.0,0.0,0.0,(-1.866941966000013e-05-5.7608713177614845e-06j),-0.02231979571028059,95.80069701396148
disgust,0.011994629167020321,0.06357954442501068,-9.200140953063965,0.0,0.0,0.0,(-1.6282936485367827e-05-6.181383469083812e-06j),-0.05474362154111786,97.48084326971345
fear,0.05138656124472618,1.39946448802948,-7.837673187255859,0.0,0.0,0.0,(2.8889853638247587e-05-1.4997392099758144e-05j),-0.001604928469466496,100.6705845206526
fear,0.007339870557188988,0.0246228389441967,-9.223791122436523,0.0,0.0,0.0,(-3.568314639323944e-07-3.704184791786247e-06j),-0.012179845143029106,94.84737170638627
fear,0.010055173188447952,0.05049385130405426,-8.909666061401367,0.0,0.0,0.0,(-1.5794266801094636e-05-6.712634331051959e-06j),-0.025348554176651716,96.79383565562844
happy,0.023494109511375427,0.23858745396137238,-8.346013069152832,0.0,0.0,0.0,(-8.39313906908501e-06-5.374195552576566e-06j),-0.03464010186263596,98.94093606903388
happy,0.007592183072119951,0.03184851258993149,-9.821638107299805,0.0,0.0,0.0,(-1.986913957807701e-05+3.6609219478123123e-06j),-0.03987151905809511,94.33588358673465
happy,0.01275608316063881,0.05938398092985153,-8.971542358398438,0.0,0.0,0.0,(9.409684935235418e-06+1.9753076685447013e-06j),-0.01324166995641426,96.92804152659161
neutral,0.010981426574289799,0.04776632413268089,-9.580971717834473,0.0,0.0,0.0,(-2.404316546744667e-06+1.1832220252472325e-06j),-0.03763441045929736,95.90630693393312
sad,0.016191154718399048,0.13617129623889923,-8.942804336547852,0.0,0.0,0.0,(2.639122976688668e-05-7.612551144120516e-06j),-0.013444745771449463,96.94525683011035
sad,0.007107855286449194,0.01808646321296692,-9.393427848815918,0.0,0.0,0.0,(1.165032426797552e-05-4.718458058050601e-06j),-0.018831156590697725,94.80994410439791
sad,0.008356438018381596,0.03381284326314926,-9.430768013000488,0.0,0.0,0.0,(-1.1514044672367163e-05-2.448313580316608e-06j),-0.030492014079081673,94.92372365105909
angry,0.013727919198572636,0.07561567425727844,-8.816713333129883,0.0,0.0,0.0,(-4.5427557779476047e-05-6.577286967512919e-06j),0.010103949612322185,97.64988722270469
disgust,0.007157159503549337,0.016778165474534035,-8.577272415161133,0.0,0.0,0.0,(-7.138742148526944e-06-9.061614036909305e-06j),-0.013295359634002033,95.60765806290912
fear,0.013749132864177227,0.06111249327659607,-9.0569429397583,0.0,0.0,0.0,(-5.0973744691873435e-06-3.824021405307576e-06j),0.006573536612456263,97.63996713301256
